Personaje
idPersonaje;descripcion
11341;Josquin
11342;Bernando Foix
11343;Simeon
11344;Zoe
11345;Simeons Secretary
11346;Giovanni
11347;Al
11348;Lacroix
11349;Pascal
11350;Chinese Photographer
11351;Zeppe, Actor
11352;Horty
11353;Lou
11354;Gaspard
11355;Neighbor A
11356;Vecino B
11357;Madre de Leo
11358;Doctor A
11359;Doctor B
11360;Leo Macías
11361;Niño mapuche
11362;Parroquiano
11363;Diver
11364;Ramiro Orellana
11365;Fotografa
11366;Detective delgado
11367;Assistant Driver
11368;Father Patricio
11369;Sra. Hilda
11370;Detective robusto
11371;Delegate
11372;Li San
11373;Fong
11374;Liao Peng
11375;Sang Yu
11376;Wayne
11377;Olegario, El Lentes
11378;Chon Oralio
11379;Tina Robia
11380;Sita
11381;Placio Iruela
11382;Juanito Gartin
11383;Turcia
11384;Pacho Robia
11385;Cirilo
11386;Don Florin
11387;Pidio Legaña
11388;Secretario del Casino
11389;Avelino
11390;Melendres
11391;Benuza
11392;Ovidio
11393;Bodes
11394;Pascual Liombera
11395;Jacinto Sariegos
11396;Ordenanza
11397;Toribia
11398;Publico Andarraso
11399;Fray Priscito
11400;Comandante Barbeito
11401;Doro
11402;Ion
11403;Pxuno
11404;Marie Colbert
11405;Young Marie
11406;Clemente Hernández
11407;Diógenes Hernández
11408;Walberg
11409;2nd vigilante
11410;Museum director
11411;Minister
11412;TV presenter
11413;1st vigilante
11414;1st journalist
11415;Dead Pile
11416;3rd Dead Man
11417;2nd Dead Man
11418;1st Dead Man
11419;Radio Speaker
11420;Albert Boronat
11421;Fontanero
11422;Criada de López Vázquez
11423;Jorge Padilla
11424;Jose L. Lopez Vazquez
11425;Julián Ruiz
11426;Mayfe
11427;Paco Tilla
11428;Princesa Leía
11429;Juan Solo
11430;Mathilda
11431;Obi-Juan Kenové
11432;Ron Vader
11433;Lluc Skywalker
11434;Pijo
11435;Emperador Besson
11436;Domi
11437;Hermana Matilde
11438;Angelito Delicado
11439;Paulino
11440;Don Matías Don Mati
11441;Consejero 2º
11442;Albañil
11443;Tino
11444;Padre de Carlitos
11445;Doña Teodora
11446;Srta. Úrsula
11447;Consejero 1º
11448;Don Atilio
11449;Madre de Carlitos
11450;Gemma
11451;Carlitos El Flaco
11452;Guardia perrera
11453;Papá
11454;Practicante
11455;Tía Cuqui
11456;Vítora
11457;Amiga de Merche
11458;Mamá
11459;Señora con pieles
11460;Loren
11461;Femio
11462;Don Wenceslao
11463;Bárbara Périsson
11464;Joao Bernardo
11465;Coronel Larzac
11466;El Mariscal
11467;Alexandrine
11468;Jovita
11469;Jugadora
11470;Doctor Molinos
11471;Sor Benedicta
11472;Escolástica
11473;Doña Isabel
11474;Juan José
11475;José Miguel
11476;Fumanchus soldier
11477;Fu Manchú
11478;Saga
11479;Telmo
11480;Rubén Blázquez y Delgado de Aguilera
11481;Dolly Levi
11482;Hija Vecino
11483;Dueña Merendero
11484;Cuñado Professor
11485;Miliciano Guardián #2
11486;Pepito
11487;Madre Carmen
11488;Mujer Portero
11489;Padre Carmen
11490;Perez Rubio
11491;Manolito 10 años
11492;Jefe de Almacén
11493;Director Bellas Artes
11494;Miliciano Casulla
11495;Secretario Sindicato
11496;Miliciano Guardián #1
11497;Señora #1
11498;Jefe de Brigadilla
11499;Professor Miralles
11500;Heliodoro
11501;Esposa Profesor
11502;Emploado 1
11503;Madre Heliodoro
11504;Guia Museo
11505;Miliciano de la CNT
11506;Milliciano Talla
11507;Jefa Economato
11508;Dueño Merendero
11509;Cliente de prostituta
11510;Emy
11511;Lamon
11512;Name
11513;Licenia
11514;Dryas
11515;Dafnis
11516;Mirtala
11517;Cloe
11518;Camilo José Celas Secretary
11519;Barbero 2
11520;Enterrador 2
11521;Enterrador 1
11522;Barbero 1
11523;Lin Fo
11524;Capitán Murphy
11525;Español
11526;Camino
11527;Marthe
11528;Elizabeth Camden
11529;Duke of Camden
11530;Top Connors
11531;Rachel Camden
11532;Everard Maltravers
11533;The Shark With Tourettes Syndrome
11534;The Captain
11535;Wig
11536;Portia
11537;Prison Director
11538;Cook Nun
11539;TV Host
11540;Old Nun
11541;Chubby Nun
11542;Rudolph
11543;Ted
11544;Flash
11545;Vic
11546;Chip
11547;D. Avelino
11548;Jose Maria
11549;Sax Player
11550;Tight Rope Walker
11551;Neighbour #1
11552;Tarzan
11553;Hombre pajarito sabio
11554;Neighbour #2
11555;Accordeon
11556;Macias
11557;Trumpet
11558;Roque Padre
11559;OLis
11560;Boal
11561;String Bass
11562;Pedro Abrunhosa
11563;Emploièe de Mme de Chartres
11564;M. de Clèves
11565;M. Da Silva
11566;Mme de Chartres
11567;Le directeur de Jouillerie
11568;Le médecin de Mme de Chartres
11569;Mme de Clèves
11570;François de Guise
11571;Maria João Pires
11572;Mme de Silva
11573;Voix Off Présentateur TV
11574;La religieuse
11575;Le Jardinier
11576;Intrus
11577;Le médecin de lhôpital
11578;Bandido
11579;Caballista
11580;Pagador minas
11581;Jugador
11582;Minero 1
11583;Madre de Joao
11584;Capitán Legión
11585;Guardinha
11586;Señora coche
11587;El Argentino
11588;Ayudante alcalde
11589;Ama
11590;Xan
11591;Maragato
11592;Sacerdote gallego
11593;Niño minero
11594;Lamacide
11595;João
11596;Prior convento
11597;Guardia minas
11598;Recaudador
11599;Mesonera
11600;Padre de Joao
11601;Guardia Prisión
11602;Sargento Guardia Civil
11603;Girl with Juan
11604;Dependiente ferretería
11605;Antonio Benítez
11606;Guardia joven
11607;Una Groupi
11608;Ada - madre
11609;Modelo Impo
11610;Policía, chico
11611;Hermana de Juan
11612;Doctor Martín
11613;Tina Quintero
11614;Juan Bermúdez
11615;Locutora tele
11616;Dependiente tienda
11617;Pablo Quintero
11618;Ada, niña
11619;Duque de Arcos
11620;Maid Maria
11621;Father Conrado
11622;Caetano
11623;Surgeon
11624;Barber
11625;Balthasar
11626;Balthasars Aid
11627;Terramare
11628;Dame Camerino
11629;Maria de Loffredo
11630;Dame
11631;Duchess of Arcos
11632;Bruja de Mougas
11633;Número
11634;Don Rosendo
11635;Bruja de Larouco
11636;Don Froilán
11637;Claudina
11638;Balbino
11639;Coitadino
11640;José Viñas
11641;Alcalde Sampedor
11642;Carrió
11643;Mosén Ramón
11644;Franz Krutter
11645;Guerrillero
11646;Lafaylle
11647;Ujier
11648;Juan Clussá
11649;Mujer de Quintana
11650;Canónigo
11651;Cabo francés
11652;Abuelo de Clussá
11653;Antoni Frac
11654;Monseñor
11655;Mol
11656;General Schwartz
11657;José Clussá
11658;Watuna
11659;Xanti
11660;India 2
11661;Sardinera 2
11662;Perotxo
11663;Elliot
11664;Athanasius
11665;The Sea
11666;Peiot
11667;Captain Galar
11668;Barnaby
11669;Armador
11670;Bakallu
11671;India 1
11672;Sardinera 1
11673;The North Wind
11674;Gran Jefe Mic-Mac
11675;Hermano de Víctor
11676;Sr. Montero
11677;Cebadero
11678;Gitana vieja
11679;Rumenigen
11680;Agricultor español 1º
11681;Gitano 2º
11682;Criado Richelieu
11683;Alejandro Dumas
11684;Gaston
11685;Madre de Aramis
11686;Rochefort
11687;Duque
11688;Gitano 1º
11689;Ana de Austria
11690;Mamon del Horreur
11691;Gitana locutora
11692;Luis XIII
11693;Milady de Winter
11694;Treville
11695;Constanza
11696;Robustiana
11697;Padre de Aramis
11698;Agricultor español 2º
11699;Miterrag
11700;Chambelán
11701;Caballero español
11702;Amante de Paco
11703;Porfirio
11704;Paco Andújar
11705;Líder de la secta
11706;Ataulfo Tovar
11707;Vendedora Prenatal
11708;Heredia
11709;Trigo
11710;El Monje
11711;Don Sancho de Villafáñez
11712;Castruccio
11713;Rampín
11714;Maestresala Perugino
11715;Mujer de Don Sancho
11716;Oliveros
11717;Coridón
11718;Polidora
11719;Napolitana
11720;Aviñonesa
11721;Lozana
11722;Pellegrina
11723;Valijero
11724;Justa
11725;Lilit
11726;Alejandro VI
11727;Invitado en la fiesta
11728;Roy
11729;Hijo joven
11730;Gypsy
11731;Hospital Patient
11732;Train Passenger with Guitar
11733;Night Club Owner
11734;Ismael Lopez de Matauko
11735;Man Outside Bar
11736;Director Woman
11737;Mrs. Millas
11738;Little Leire
11739;Hospital Worker
11740;Medic
11741;Leire
11742;Romeo
11743;Villegas
11744;Betty González
11745;Hindú con la araña
11746;Gundin
11747;The magician
11748;Un habitué de la maison
11749;La veuve
11750;Tourneveaux
11751;Une pensionnaire
11752;Le représentant en dessous féminins
11753;Basque
11754;Pintesse
11755;M. Paulin
11756;Philippe
11757;Prisoner in black dress
11758;Prof. Lacombe
11759;Temugin
11760;Tigre
11761;Sekkar Khan
11762;Joel
11763;Princesa Ulka
11764;Melody
11765;Sylvia Lacombe
11766;Wandesa
11767;Lama
11768;Norman
11769;Larry Talbot
11771;Mac Guffin
11772;Mariano Garrido
11773;Grip 1
11774;Guard 3
11775;Guard 2
11776;Felix
11777;Grip 2
11778;Hot Dog Lady
11779;Fatman
11780;Chandu
11781;Lenore
11782;Larry
11783;Marleno
11784;Carlos Savonarola
11785;Lea
11786;Caty
11787;Guardia II
11788;Fray Jerónimo
11789;Javier de Artiñano
11790;Bartolomé García
11791;Mujer del Judío
11792;Impresor
11793;Diego Arana
11794;Bartolomé de Torres
11795;Juan de Moguer
11796;Puta de Bartolomé
11797;Asaltante 1
11798;Trovador
11799;Zancudo
11800;Encargado Mancebía
11801;Putilla
11802;Presa
11803;Judío
11804;Guardia I
11805;Criado Judío
11806;Pedro Izquierdo
11807;Alfonso Clavijo
11808;Ruy
11809;Fray Juan
11810;Chahu Lequeitio
11811;Criada Judía
11812;Dr. Carrión
11813;Enfermera cegata
11814;Enrique Arroitagoitxenea
11815;Tío Aniceto
11816;Empleado compañía de seguros
11817;Anibas
11818;Davide
11819;Alessandra
11820;Bebo
11821;Madre de Toni
11822;Servant
11823;Lodger 2
11824;SS Officer 1
11825;SS Officer 2
11826;Mum
11827;Lodger 1
11828;Grete
11829;Dad
11830;Mr. Hassler
11831;Mr. Samsa
11832;Tenant
11833;Don Jaime
11834;Mujer Orgía
11835;Elio
11836;Chica Strip-Tease
11837;Modelo Ignacio
11838;Yuyi
11839;Esposa de Luis
11840;Jueza
11841;Intérprete
11842;Autoridad
11843;Hermana de Rosa
11844;Cuchillero
11845;Amigo de Antonio
11846;Padre de Rosa
11847;Inspector 1
11848;Madre de Rosa
11849;Cuñada de Don Pedro
11850;Limpia
11851;Pinche
11852;Inspector 2
11853;Carnicera
11854;Quesero
11855;Amigo de Delgado
11856;Calogero Patanè
11857;Giuseppe Peppino Patanè
11858;Anna-Maria Mancuso
11859;Gianluca
11860;Prostituta Morena
11861;Prostituta Vampira
11862;Ana Mari Capullo
11863;Ruper
11864;Dr. Vilaseca aka Dr. Cabezas
11865;Doña Perpetua
11866;Pope Urbano VIII
11867;Catalina de Erauso
11868;Bella Mabel
11869;Corista
11870;Sra. Canals
11871;Marqués de Parera
11872;Niña 5
11873;Florista 1
11874;Modista 2
11875;Mujer 2 Palacete
11876;Cotilla 2
11877;Niña 4
11878;Sr. Canals
11879;Modista Ramblas
11880;Modista 1
11881;Vendedor de golosinas
11882;Mujer 3 Palacete
11883;Sastra Teatro
11884;Goloso
11885;Fina
11886;Asuncioneta
11887;Ana de Parera
11888;Fakir
11889;Cotilla 1
11890;Sr. Juan
11891;Cupletista
11892;Marquesa de Parera
11893;Mujer 4 Palacete
11894;Sr. Bautizo
11895;La Moños
11896;Helenita
11897;Cotilla
11898;Portero Teatro
11899;El médico del pueblo
11900;José María Tey
11901;El jardinero
11902;Luis Forest, joven
11903;Luis Forest
11904;Tecla
11905;La hermana de Luis Forest
11906;La madre de Mariana
11907;Elmyr
11908;Jon Uriarte
11909;Begoña, Mikels Wife
11910;Miren
11911;Doña María Luisa
11912;Arantxa
11913;Fama
11914;Cecilio
11915;Oreste
11916;The Woman
11917;Arthur Benson
11918;Spot Girl
11919;William Fernández
11920;Don Giuliano
11921;Marcial Lafuente
11922;Paz
11923;Alfredo Campos
11924;Padre de Paz
11925;Ministro Fernández Herrador
11926;Inspector Romero
11927;Jefe terrorista
11928;Taquillero estación
11929;Contacto del comando terrorista
11930;Terrorista fotografía
11931;Marquesa de Montenegro
11932;Falso contacto terrorista
11933;Angelina
11934;Pepe Villena
11935;Rafa Santaolalla
11936;Gonzalo Pelayo
11937;Ramona Martínez
11938;Enrique Luján
11939;Doña Lidia
11940;La monjita
11941;Musculitos
11942;Anciana loca
11943;Dr. Werner
11944;Sr. Otero
11945;La enfermera
11946;Feminista
11947;El anciano vicioso
11948;Lola Otero
11949;El forense
11950;Miss Barcelona
11951;El presentador
11952;La anciana borde
11953;Sargento Pelayo
11954;Miss
11955;Domadora
11956;Tipo tics
11957;Madre niño
11958;Luise
11959;Pizarro
11960;Miss Santender
11961;Luis Casanova
11962;El presidente de la República
11963;Lafuente
11964;Cuca Maragato
11965;Abella
11966;Secretaria rector
11967;Miss Las Palmas
11968;Teniente Arribas
11969;Mujer del coro
11970;Juez 2
11971;Trobbiani
11972;Juez 1
11973;Chamán Zunilda Choikepán
11974;Contadora Márquez
11975;Vendedora Artesanías
11976;Laura Montero
11977;Secretaria Márquez
11978;Gabriel Márquez
11979;Agustín Márquez
11980;Mujer Pilkumán
11981;Miguel Casares
11982;Caciquw Pilkumán
11983;César Sanabria
11984;Secretary Sanabria
11985;Secretaria Pte. Tribunal
11986;Julia Márquez
11987;Dr. Viale
11988;Juez de Instrución
11989;Dra. Marta Caminos
11990;Etelvina
11991;Karol
11992;Joven del público
11993;Lucia Gandia
11994;Embajadora
11995;Marco Bonilla
11996;Macarena Granada
11997;Assistant Director
11998;Trini Morenos
11999;Henkel
12000;Heinrich von Wermelskirch
12001;Franz Maisch
12002;Blas Fontiveros
12003;Hippel
12004;Julián Torralba
12005;Rosa Rosales
12006;Magda Goebbels
12007;Goebbels
12008;Václav Passer
12009;Aldeana Panal
12010;Jefe de Servicio
12011;Amiga Ana
12012;Monitora 1
12013;Françoise
12014;Mujer Policía
12015;Pedro Niño
12016;Monitora Panal
12017;Alejandro Liema
12018;Gonzalo Cruz
12019;Drogadicto
12020;Camarero asesinado
12021;Drogadicta
12022;Mudo
12023;Hombre asesinado
12024;Teddy
12025;Girl sacrificed at the beginning
12026;Joan Stein
12027;Dr. Henry Stein
12028;Tilda Flanagan
12029;Mrs. Flanagan
12030;Don Gabriel
12031;Vickers
12032;Sirviente del General
12033;Al Crosby
12034;Tina Klaus
12035;Doctor Hugo Arranz
12036;Trabajador de TV
12037;Federico Castejón
12038;Secretario Arzobispado
12039;Defensor militar
12040;Madre de Evelio
12041;Presidente Jurado
12042;Asesor Instructor
12043;Menendez
12044;Hombre miope
12045;Evelio
12046;Viuda de militar
12047;Ponente juicio
12048;Mujer embarazada
12049;Padre de Evelio
12050;San Juan de la Cruz
12051;Vailer
12052;Fray Gerónimo Tostado
12053;Fray María
12054;Fray Jacinto
12055;Marina as a little girl
12056;Ricardo Granados
12057;Railway Station Chief
12058;Civil Guard
12059;Dr. Adrián Pastor
12060;Maidservant
12061;Óscar Marsal
12062;Wenceslao Corredoira
12063;Rosalía Corredoira
12064;Coach driver
12065;Andrea Montenegro
12066;Invitado cena
12067;Civil Guard Lieutenant
12068;Novio sueño
12069;Novia sueño
12070;Roldán
12071;Harriette
12072;Hippy
12073;Hombre pidiendo fuego
12074;Montse Claramunt
12075;Salvador Vilella
12076;Hombre jugando a cartas
12077;Núria Claramunt
12078;Padre Albiol
12079;Paco Bodegas
12080;Jefe gasolinera
12081;Baena
12082;Individuo
12083;Farmaceútico
12084;Periodista 2.º
12085;Periodista 1.º
12086;Chica discoteca 1
12087;Caligari
12088;Goliat
12089;Sirenita
12090;Cocinero spot
12091;Iñigo Carrete
12092;Apolo
12093;Yaman
12094;Desideria Oliván
12095;Hombre gordo
12096;Padre Alonso
12097;Denis
12098;Hermano de Yamam
12099;Madre de yaman
12100;Dueña de la pensión
12101;Madre de la niña
12102;José Moya Merino El Rata
12103;Miembro del PSOE
12104;Novia de El Rata
12105;Dirigente comunista
12106;2nd Model
12107;1st Inspector
12108;2nd Lady Guest
12109;Judge Coulomiers
12110;1st Model
12111;1st Lady Guest
12112;Annunciator
12113;Dwarf
12114;Baron de Clanchart
12115;Commissary Forest
12116;Professor Gruber
12117;Male Nurse
12118;Inspector Robert
12119;Duke de Haussemont
12120;Loretta
12121;Claire Grandier
12122;3rd Lady Guest
12123;Master of Ceremonies
12124;Female Nurse
12125;Señor Marsan
12126;Señora Marsan
12127;Francisca
12128;Amigo pandilla 6
12129;Cajera supermercado
12130;Agente policía
12131;Amiga pandilla 1
12132;Amiga pandilla 2
12133;Amigo pandilla 2
12134;Hijo de Juanito y Alicia
12135;Hermano
12136;Amigo pandilla 1
12137;Amigo pandilla 5
12138;Niña Feria Pueblo
12139;Madre chica
12140;Amigo pandilla 3
12141;Padre de la chica
12142;Amigo pandilla 8
12143;Mujer inspector
12144;Amigo pandilla 7
12145;Amigo pandilla 4
12146;Doctora hospital
12147;Pare de Colometa
12148;Mare de Quimet
12149;Quiromante
12150;Griselda
12151;Bofarull
12152;Andreuet
12153;Animador envelat
12154;Mateu
12155;Colometa
12156;Senyora Enriqueta
12157;Mossèn Vivó
12158;Pare Vicent
12159;Endemoniada
12160;Miló
12161;Benítez
12162;Mujer taxista
12163;Gamba
12164;Rainer
12165;Jasmina
12166;Padre de Paloma
12167;Litri
12168;Cardona
12169;Margarethe
12170;Adri
12171;Father Clark
12172;Skater
12173;Isidre
12174;Figueras
12175;Olleres
12176;Pep
12177;Hija notario
12178;Bilot
12179;Mustafa
12180;Mujer notario
12181;Dr. Camps
12182;Català
12183;Drapaire
12184;Mossèn Jeroni
12185;Polión
12186;Campesino molino
12187;Arbós
12188;Bau
12189;Arbosset
12190;Crostas
12191;Viruelas
12192;Arrabal
12193;Coral
12194;Jacquet
12195;Ivo
12196;Futuro recluta
12197;Novia de Alberto
12198;Alférez
12199;Novia de Andrés
12200;Madre de Alberto
12201;Futuro recluta asustado
12202;Soldado tamborilero
12203;Soldado cuidador
12204;Germana
12205;Kinki
12206;Yago
12207;El Sargento
12208;Quint
12209;Viewer of body in glass case
12210;Glenda Blythe
12211;Nottingham
12212;Professor Henry Douglas
12213;Inspector Thompson
12214;Inspector Morris
12215;Inspector Ramsey
12216;Antonio Attolini
12217;Patricia Clark Dorsey
12218;Roy Conner
12219;Quints Neighbor
12220;Dorsey
12221;Barrymore
12222;Mayra
12223;El Gaitero
12224;El ingles
12225;Don Agustin
12226;Bailarin de El Pinar 1
12227;Bailarin de El Pinar 2
12228;Forzudo 3
12229;Forzudo 1
12230;La Inglesita
12231;Mujer de las palomas
12232;Hombre de los chinos
12233;Vendedor de bocadillos
12234;Hombre con prismáticos
12235;Mima
12236;Vendedor de pájaros
12237;Director TN
12238;Pablo - el profesor
12239;Secretario Padre de Álex
12240;Petronila Rianzares
12241;Ana Luz
12242;Mujer desconocida
12243;Cartero 2
12244;Riaño
12245;Maromo
12246;Repartidor Butano
12247;Celador
12248;Inspector 1º
12249;Negro Suárez
12250;Butanero
12251;Inspector 2º
12252;Sr. Haller
12253;Sra. Haller
12254;Bastián
12255;Abdel
12256;Juan Altamirano
12257;Presentador discoteca
12258;Marchioness
12259;Primi
12260;Parada
12261;Comisario joven
12262;Chetto
12263;Aristófanes
12264;Vallado
12265;Agulló
12266;Macarra 1º
12267;Don Matías
12268;Director Sport
12269;Transeunte
12270;Guardia 3º
12271;Franc
12272;Macarra 2º
12273;Confitero
12274;Madre de Teresa
12275;Don Nicolau
12276;Padre de Teresa
12277;Aina
12278;Xim
12279;Serio
12280;Don Felix
12281;Gorda
12282;Aguedita
12283;Don Santos
12284;Neme
12285;Gordita
12286;Dueña Casino
12287;Rodri
12288;Nando
12289;El Alemán
12290;Lucky
12291;Hussein
12292;El Holandés
12293;Mafioso ruso
12294;Pereira
12295;Bocanegra
12296;Faty
12297;Rauf
12298;Camarera Phobia
12299;Santana
12300;Karpy
12301;Cortés
12302;Lomana
12303;Doña Esther
12304;Joss
12305;Miguel Luis
12306;Patricio Raoran
12307;Don Wifredo
12308;Sr. Blums
12309;Muchacho
12310;Dr. Wong
12311;Bruce
12312;Margherita - the shop clerk
12313;Leo Romiti - the son
12314;Carlo Pasquini
12315;Davide Romiti - the father
12316;Adele Romiti - the mother
12317;Delia Romiti - the daughter
12318;The male shop Clerk
12319;Rubina
12320;Julià Rigau
12321;Mercè Rigau
12322;Francesc Rigau
12323;Luís
12324;Tercera mujer
12325;Frederique
12326;Casteller Pastillas
12327;El Tercer Romano
12328;Cap Colla Rosa
12329;El Gabacho
12330;La Madre de Stallone
12331;Anxaneta Colla Rosa
12332;La Caballé
12333;Novia de Stallone
12334;La de las Tetas
12335;La Gabacha
12336;El Charnego
12337;Stallone
12338;Juana Ríos
12339;Uno
12340;Sagrario
12341;Otro
12342;Juanra
12343;Muchachote
12344;Mocetón
12345;Jaime - hijo
12346;Doctor Navarro
12347;Don Pablo
12348;Griffith
12349;Quentin
12350;Keaton
12351;Hardy
12352;Le copiste
12353;La Française
12354;Linfirme
12355;Lagent inconnu
12356;Le Latino-Américain
12357;Colonel Kurt Meitzell
12358;Prof. Deniken
12359;Robert Blabert
12360;Captain Blabert
12361;Sheik Mohamed Al-Kafir
12362;Aisha
12363;Kurts Wife
12364;Ronald
12365;Don Servando Becerra
12366;Don Francisco Chinchilla
12367;Sr. Porriño
12368;Lopetegui
12369;Falsa tía de Carlos
12370;Fermín Recuero
